account,flag,Amount_of_sent,Amount_of_received,Total_ETH_sent,Total_ETH_received,Max_ETH_sent,Min_ETH_sent,Avg_ETH_sent,Max_ETH_received,Min_ETH_received,Avg_ETH_received,Total_tokentransfer_sent,Total_tokentransfer_received,Gas_from_ac,Gas_to_ac,Gas_fee_paid,Avg_day_sent,Avg_day_received,Avg_time_sent,Avg_time_received,Unique_sent,Unique_received,Unique_sent_token,Unique_received_token
a15093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a26649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a28063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a25514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a13778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a28822,0,4,1,1.33E+18,4.8876E+17,1.09E+18,0,3.325E+17,4.8876E+17,4.8876E+17,4.8876E+17,2,0,172000,240000,7.538E+15,43992.88764,175971.5506,18.30157407,0,4,1,2,0
a12586,0,13,0,0,0,0,0,0,0,0,0,13,0,780000,0,2.20836E+16,43988.03511,0,5.593592415,0,1,0,1,0
a20620,0,0,1,0,1.14508E+18,0,0,0,1.14508E+18,1.14508E+18,1.14508E+18,0,0,0,21000,0,0,0,0,0,0,1,0,0
a31360,0,1,1,0,2E+15,0,0,0,2E+15,2E+15,2E+15,1,0,36943,21000,2.95544E+15,44025.17638,44025.17638,0,0,1,1,1,0
a04009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a28008,0,1,0,0,0,0,0,0,0,0,0,1,0,60000,0,1.8E+14,43957.01035,0,0,0,1,0,1,0
a08762,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a07698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a03872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a01861,0,16,17,3.21489E+21,3.21495E+21,5.62999E+20,0,2.00931E+20,4.3E+20,1.699E+19,1.89115E+20,3,0,793278,502000,1.36626E+17,44049.84798,41458.68046,2.863288484,1.64730256,2,2,1,0
a07967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a23066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a18287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a08476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a27334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a27031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a00917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a27996,0,1,1,0,5E+15,0,0,0,5E+15,5E+15,5E+15,1,0,41209,21000,3.29672E+15,44053.80003,44053.80003,0,0,1,1,1,0
a18145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a15481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a07330,0,8,8,0,3.49148E+16,0,0,0,2.57694E+16,4.2766E+14,4.36435E+15,8,0,670000,176000,6.84825E+16,44005.88145,44005.88145,13.70602286,13.70619647,1,1,1,0
a18967,0,15,9,7.87E+17,5.69611E+17,8E+16,7E+15,5.24667E+16,1.19611E+17,2E+16,6.32901E+16,0,0,1200075,318000,3.49076E+16,44000.98258,73334.97096,2.922202932,4.868809156,6,3,0,0
a22927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a29201,1,3,20,1.17129E+20,1.17132E+20,3.9044E+19,3.90415E+19,3.90432E+19,1.4331E+19,4.09938E+14,5.8566E+18,0,0,63000,647000,2.5515E+15,44025.97965,6603.896947,0.001446759,0.048918981,3,20,0,0
a30513,1,0,52,0,3.59972E+19,0,0,0,1.98619E+19,4.804E+14,6.92254E+17,0,0,0,5736000,0,0,0,0,2.307641782,0,50,0,0
a15377,0,1,1,0,1.4E+15,0,0,0,1.4E+15,1.4E+15,1.4E+15,1,0,140000,21000,1.4E+15,43962.02248,43962.02248,0,0,1,1,1,0
a05283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a22673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a20407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a13596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a19580,0,1,1,0,9.96013E+17,0,0,0,9.96013E+17,9.96013E+17,9.96013E+17,1,0,52213,21000,2.61065E+15,44035.82579,44035.82579,0,0,1,1,1,0
a04396,0,4,1,0,4.24691E+15,0,0,0,4.24691E+15,4.24691E+15,4.24691E+15,4,0,480000,80000,1.44E+16,43991.09275,175964.371,13.25447049,0,2,1,2,0
a15805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a03073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a20421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a14444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a04985,0,2,0,0,0,0,0,0,0,0,0,2,0,254097,0,2.17579E+16,44023.34638,0,51.4251794,0,1,0,1,0
a11164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a15294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a03646,0,3,1,1.46329E+18,1.55332E+18,5.13294E+17,4.5E+17,4.87765E+17,1.55332E+18,1.55332E+18,1.55332E+18,0,0,121000,21000,4.944E+15,44034.89758,132104.6928,6.654876543,0,1,1,0,0
a28932,0,38,54,4.17772E+18,5.66647E+18,1.67136E+17,4.94131E+16,1.0994E+17,1.72169E+17,1.00029E+16,1.04935E+17,0,0,6333308,4450000,3.84665E+17,44002.99726,30965.07215,2.529535819,2.346894504,1,2,0,0
a05725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a24756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a03951,0,4125,0,0,0,0,0,0,0,0,0,4125,0,3364444605,0,3.8543E+20,44052.87476,0,0.013570561,0,9,0,9,0
a30689,1,9,68,0,6.8E+16,0,0,0,1E+15,1E+15,1E+15,9,0,370929,1428000,9.8867E+16,44074.72046,5833.418884,0.881720679,0.117101035,1,1,1,0
a18622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a20970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a10012,0,113,15,2.51926E+19,6.75265E+18,2.2E+18,0,2.22943E+17,3E+18,0,4.50177E+17,67,2,15238266,494000,2.21509E+18,44067.96526,331978.6717,0.251856768,1.637983025,27,6,24,1
a22035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a24375,0,1,2,1.48452E+18,5.073E+17,1.48452E+18,1.48452E+18,1.48452E+18,5.0687E+17,4.3E+14,2.5365E+17,0,0,42000,42000,2.9862E+15,44032.45191,22016.22595,0,10.09736111,1,1,0,0
a25952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a10621,1,4,20,9.10004E+17,9.17555E+17,3.42532E+17,1.14266E+17,2.27501E+17,3.13667E+17,5.07995E+15,4.58778E+16,0,0,107596,420000,8.40547E+15,44035.60536,8807.121072,3.204858218,0.782535301,3,20,0,0
a17770,0,7,4,2.50145E+18,2.51786E+18,2.50008E+18,0,3.5735E+17,2.497E+18,5.72569E+15,6.29466E+17,5,0,374766,84000,3.34017E+16,44049.0388,77085.8179,12.76123677,19.59639468,2,3,1,0
a01282,0,2,2,0,8.4E+15,0,0,0,4.2E+15,4.2E+15,4.2E+15,2,0,240000,240000,8.4E+15,44034.76971,44034.76971,0,0.099693287,1,1,1,0
a13307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a10618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a16566,0,16,2,0,2.7E+16,0,0,0,1.5E+16,1.2E+16,1.35E+16,16,0,3780000,480000,1.8384E+17,43994.25107,351954.0085,4.979879196,26.51826389,3,2,3,0
a22463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a27747,0,38,14,5.2535E+19,3.91191E+19,1.34E+19,0,1.3825E+18,9.01629E+18,1E+17,2.79422E+18,24,0,4957763,452000,5.49707E+17,44053.88635,119574.8344,0.976782407,2.566636905,4,8,1,0
a05400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a03666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a28744,0,6,11,1.19823E+18,2.20947E+18,2.00027E+17,1.99079E+17,1.99705E+17,2.05954E+17,2.00043E+17,2.00861E+17,0,0,126000,550000,3.25332E+15,43996.33253,23997.99956,11.43258873,10.81007997,1,1,0,0
a09114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a05645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a31275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a04980,0,108,6,2.52913E+17,2.98955E+17,1.081E+16,0,2.34179E+15,1.35E+17,8E+15,4.98258E+16,12,0,2449296,126000,4.6128E+16,43988.64037,791795.5267,0.407932099,6.473744213,3,2,1,0
a22709,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a20116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a11171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a30316,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a16269,0,51,23,0,1.65476E+17,0,0,0,2.028E+16,1.9482E+15,7.19459E+15,51,0,3060000,483000,1.77302E+17,44016.99101,97602.8931,2.373044662,0.905980274,1,18,1,0
a27159,0,4,0,0,0,0,0,0,0,0,0,4,0,240000,0,7.164E+15,43992.87627,0,4.092743056,0,1,0,1,0
a21626,0,4625,8,1.4973E+18,8.39259E+18,5.87303E+17,0,3.23741E+14,5E+18,8.86956E+15,1.04907E+18,4620,0,432644588,415000,1.35664E+19,43996.5062,25435480.15,0.026989264,5.139558738,5,8,1,0
a13310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a03856,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a08590,1,21,21,3.94865E+17,4.18737E+17,2.42924E+17,0,1.88031E+16,2.23E+17,4.06907E+13,1.99398E+16,9,0,864503,441000,3.46262E+16,44022.01874,44022.01874,1.506893739,1.466770833,11,15,5,0
a27531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a17353,0,4,9,4.57937E+17,4.2748E+17,1.63434E+17,1.43359E+16,1.14484E+17,1.33674E+17,1.875E+14,4.74978E+16,0,0,84000,189000,4.62137E+15,44009.71933,19559.87526,12.8547309,8.891271862,4,9,0,0
a12174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a19004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a14114,0,304,37,1.88771E+19,8.42715E+18,9.08002E+17,0,6.20957E+16,9.97E+17,1.26438E+16,2.27761E+17,228,0,115809320,2904000,5.17476E+18,44020.50071,361681.9518,0.384594907,3.156165541,53,20,35,0
a06190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a09587,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a29443,0,1,1,2.27886E+16,2.4574E+16,2.27886E+16,2.27886E+16,2.27886E+16,2.4574E+16,2.4574E+16,2.4574E+16,0,0,21000,21000,5.46E+14,43970.48876,43970.48876,0,0,1,1,0,0
a13498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a16951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a12806,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a12955,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a16619,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a28270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a15762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a17095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a02850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a04628,0,0,1,0,1.2E+16,0,0,0,1.2E+16,1.2E+16,1.2E+16,0,0,0,50000,0,0,0,0,0,0,1,0,0
a24917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a14264,0,2,0,5.6E+16,0,5E+16,6E+15,2.8E+16,0,0,0,0,0,333361,0,6.50025E+15,43968.87716,0,12.93200231,0,2,0,0,0
a12588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a09411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a00832,0,6,14,2.61E+18,1.64016E+18,1E+18,0,4.35E+17,1.44802E+17,8.77576E+16,1.17154E+17,1,0,165000,1400000,2.73E+16,44052.04338,18879.44716,16.68895062,7.140646495,2,1,1,0
a03898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a03015,0,1,0,2.42329E+15,0,2.42329E+15,2.42329E+15,2.42329E+15,0,0,0,0,0,21000,0,3.528E+14,43957.5276,0,0,0,1,0,0,0
a07531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a10601,0,0,24,0,2.37669E+18,0,0,0,1.51138E+17,4.20857E+16,9.90287E+16,0,0,0,1200000,0,0,0,0,4.972172068,0,1,0,0
a11986,0,925,48,4.76818E+21,5.06169E+20,5E+20,0,5.15479E+18,1.14911E+20,0,1.05452E+19,731,19,206184589,1018000,8.74564E+19,44076.6081,849392.9686,0.018272022,0.318011188,162,27,145,1
a07166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a29768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a21058,0,1,1,3.94135E+17,3.94471E+17,3.94135E+17,3.94135E+17,3.94135E+17,3.94471E+17,3.94471E+17,3.94471E+17,0,0,21000,21000,3.36E+14,43970.85256,43970.85256,0,0,1,1,0,0
a11269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a26067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a08972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a09358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a26953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a29833,0,48,0,4.23E+18,0,2.3E+18,0,8.8125E+16,0,0,0,45,0,9750000,0,2.2837E+17,43981.80444,0,1.984492429,0,4,0,1,0
a09787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a28207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a02517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a23866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a17005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a22645,0,11,15,3.94814E+17,5.63726E+17,4.98125E+16,9.33775E+15,3.58922E+16,5.02882E+16,1.00937E+16,3.75817E+16,0,0,231000,750000,8.29541E+15,43991.05415,32260.10638,5.871510943,8.33504784,1,1,0,0
a00396,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a10282,0,4,1,0,6E+16,0,0,0,6E+16,6E+16,6E+16,4,0,182893,21000,4.31237E+16,44071.57802,176286.3121,1.440873843,0,2,1,2,0
a07965,0,4,5,4.2895E+18,4.29387E+18,2.28695E+18,0,1.07237E+18,1.85937E+18,4.5E+15,8.58774E+17,1,0,163000,105000,7.692E+15,44027.37364,35221.89891,20.783261,16.62669907,2,3,1,0
a08364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a20021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a11343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a08343,0,20,32,1.10589E+18,1.63669E+18,9.50176E+16,4.89555E+16,5.52943E+16,8.54524E+16,5.00018E+16,5.11465E+16,0,0,3333320,1600000,1.81499E+17,44000.89158,27500.55724,4.477209491,3.874714265,1,1,0,0
a25033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a04492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a26238,1,67,68,1.03742E+20,1.05502E+20,5.37417E+19,0,1.54838E+18,6E+18,0,1.55151E+18,65,1,5898519,1530000,2.50338E+18,44075.66819,43427.4966,0.017497063,0.0167436,4,64,2,1
a18180,0,1,0,0,0,0,0,0,0,0,0,1,0,60000,0,1.8E+14,43955.98896,0,0,0,1,0,1,0
a27415,0,6,0,3E+18,0,1.5E+18,0,5E+17,0,0,0,4,0,243917,0,6.98878E+16,44070.91499,0,2.904409722,0,3,0,2,0
a03616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a04849,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a21658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a21408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a09694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a12042,0,1,0,1.90028E+15,0,1.90028E+15,1.90028E+15,1.90028E+15,0,0,0,0,0,21000,0,1.26E+14,43956.46789,0,0,0,1,0,0,0
a10057,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a09912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a13731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a02322,0,1000,32,1.05282E+21,9.92782E+19,5.7E+19,0,1.05282E+18,1.27983E+19,0,3.10244E+18,511,3,1065943546,927000,1.63058E+20,44062.21113,1376944.098,0.030020417,0.757110822,73,22,58,2
a14399,0,9,0,8.45927E+17,0,2.5E+17,5.927E+15,9.39919E+16,0,0,0,0,0,4310192,0,2.30841E+17,44039.84839,0,5.647503858,0,3,0,0,0
a27622,0,13,55,2.39136E+18,2.70732E+18,5E+17,0,1.83951E+17,3.774E+17,5E+15,4.92239E+16,3,0,595577,1481999,5.2355E+16,44024.57542,10405.80874,5.990069444,2.127277778,10,5,2,0
a03687,0,3,2,1.23401E+18,1.35644E+18,1.06158E+18,9.43627E+15,4.11338E+17,6.852E+17,6.71243E+17,6.78221E+17,0,0,63000,42000,1.008E+15,43976.22934,65964.34401,5.378811728,6.459855324,2,2,0,0
a06656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a11976,0,3,3,0,2.2299E+16,0,0,0,9.999E+15,5.1E+15,7.433E+15,3,0,300000,63000,2.47E+16,44044.22939,44044.22939,8.830671296,8.813645833,1,1,1,0
a11356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a19835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a30738,0,2,9,2.5E+18,1.80927E+18,2E+18,5E+17,1.25E+18,2.06502E+17,2.00033E+17,2.0103E+17,0,0,63000,450000,1.7724E+16,44043.33066,9787.406813,34.04168981,13.69981739,2,1,0,0
a23127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a19816,0,1,0,0,0,0,0,0,0,0,0,1,0,105000,0,5.25E+15,43993.09483,0,0,0,1,0,1,0
a03429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a08506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a30208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a20968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a07164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a24907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a28338,0,3,1,4.17499E+16,5E+16,4E+16,0,1.39166E+16,5E+16,5E+16,5E+16,1,0,236019,21000,1.01908E+16,44003.08015,132009.2404,18.39878472,0,3,1,1,0
a28732,0,1,0,1.10383E+17,0,1.10383E+17,1.10383E+17,1.10383E+17,0,0,0,0,0,42000,0,5.6364E+14,43956.02505,0,0,0,1,0,0,0
a22360,0,145,3,1.56E+17,2.68E+17,3E+16,0,1.07586E+15,1.5E+17,5.8E+16,8.93333E+16,135,0,8310000,63000,2.00589E+17,43965.36082,2124992.439,0.331676006,10.56563657,7,1,2,0
a30829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a25115,0,2,47,1.52711E+18,4.25119E+18,1.52711E+18,0,7.63556E+17,1.47827E+18,5.00032E+16,9.04509E+16,1,0,124442,2322000,5.35782E+15,44016.73123,1873.052393,15.9978588,2.566772557,2,2,1,0
a01746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a28970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a29665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a09724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a19802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a20544,0,10,110,4.9867E+19,3.92047E+19,1.5E+19,6E+17,4.9867E+18,1.5E+19,2.00098E+17,3.56406E+17,0,0,210000,5413000,3.42205E+16,44039.28336,4003.571215,9.306711806,1.159096696,8,4,0,0
a10891,0,31,76,5.29205E+18,4.10595E+18,8.44499E+17,2.815E+16,1.70711E+17,1.00524E+17,5.0002E+16,5.40256E+16,0,0,651000,3800000,4.2609E+16,44029.69787,17959.48203,3.593703704,1.675228436,6,1,0,0
a14266,0,4,4,0,1.68E+16,0,0,0,4.2E+15,4.2E+15,4.2E+15,4,0,480000,480000,1.68E+16,44006.16241,44006.16241,17.47595197,17.01722512,1,1,1,0
a02311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a19501,0,4,4,3.43808E+17,3.5E+17,1.28677E+17,2.64767E+16,8.5952E+16,1.3E+17,6E+16,8.75E+16,0,0,84000,252000,6.19199E+15,44018.28975,44018.28975,25.07541956,25.15565394,1,3,0,0
a27603,1,1,0,1.34043E+17,0,1.34043E+17,1.34043E+17,1.34043E+17,0,0,0,0,0,21000,0,8.61E+14,43984.50271,0,0,0,1,0,0,0
a04479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a27287,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a14308,0,6,3,0,2.36E+16,0,0,0,9.8E+15,5.2E+15,7.86667E+15,6,0,600000,63000,3.72E+16,44040.11619,88080.23238,2.970920139,2.906844136,1,1,1,0
a12218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a19989,0,17,6,0,4.1397E+16,0,0,0,9.999E+15,3.1E+15,6.8995E+15,17,0,1700000,126000,1.041E+17,44025.84777,124739.902,1.840091912,5.213805941,1,2,1,0
a11272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a22490,1,2,4,2.27113E+19,2.27126E+19,1.36313E+19,9.08E+18,1.13557E+19,1.4997E+19,1.13077E+17,5.67815E+18,0,0,42000,84000,1.26E+15,44024.37975,22012.18987,0.001261574,0.020144676,2,4,0,0
a26749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a16811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a29081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a13966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a25535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a13417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a00281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a16369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a21710,0,0,15,0,2.26084E+18,0,0,0,1.81942E+17,1.35519E+17,1.50723E+17,0,0,0,750000,0,0,0,0,5.836540895,0,1,0,0
a02048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a27060,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a03896,1,0,1,0,1E+15,0,0,0,1E+15,1E+15,1E+15,0,0,0,21000,0,0,0,0,0,0,1,0,0
